%time,field.x,field.y,field.z
1521800070447791099,3.4528798238e-07,1.20856085245e-14,0.0
1521800070465835094,0.00545234139571,-0.00657228401252,0.0
1521800070475805044,0.00545236775396,-0.00657228401291,0.0
1521800070499284982,0.00545239411221,-0.00657228401332,0.0
1521800070525532960,0.00545242047049,-0.00657228401375,0.0
1521800070550793886,0.00545244682878,-0.0065722840142,0.0
1521800070574230909,0.00545247318708,-0.00657228401467,0.0
1521800070609527111,0.00545247318575,-0.0065722840131,0.0
1521800070635895967,0.00545323416822,-0.00657284576313,0.0
1521800070653250932,0.00545326057137,-0.00657284580039,0.0
1521800070676167964,0.00545328697485,-0.00657284583793,0.0
1521800070712151050,0.00570650509565,-0.00657284469668,0.0
1521800070727615118,0.00651753744164,-0.00657284269195,0.0
1521800070755017995,0.00692581235694,-0.00657284271882,0.0
1521800070788702011,0.0159397558371,-0.00657887140253,0.0
1521800070811975002,0.0291291105543,-0.00657881261391,0.0
1521800070842474937,0.0716897152599,-0.00223322060714,0.0
1521800070863280057,0.131771028646,-0.00223002783047,0.0
1521800070884232997,0.160086375607,0.00489221775062,0.0
1521800070903736114,0.16968350209,0.00489337971288,0.0
1521800070930797100,0.188849109326,0.00489549889999,0.0
1521800070954125881,0.208873881283,0.00489781219379,0.0
1521800070980472087,0.229010171457,0.00490014295152,0.0
1521800071010750055,0.219556861489,-0.00470442490606,0.0
1521800071027230024,0.229704942561,-0.00470610695194,0.0
1521800071052203893,0.239876229668,-0.00470778171816,0.0
1521800071091825008,0.271288419156,-0.00471292392125,0.0
1521800071113918066,0.332320362178,-0.00472290283499,0.0
1521800071133893966,0.361759248203,-0.00472770805121,0.0
1521800071158272027,0.381993603192,-0.00473102150849,0.0
1521800071181269884,0.37339045609,0.000155541862898,0.0
1521800071210333108,0.384549438083,0.000159595675261,0.0
1521800071240019083,0.439088076651,0.000379466867496,0.0
1521800071256011009,0.45940192494,0.000386713571398,0.0
1521800071288259983,0.500027607208,0.000401187083636,0.0
1521800071310849905,0.520336955025,0.000408419610112,0.0
1521800071335716009,0.540642942278,0.000415650166767,0.0
1521800071361872911,0.560945233088,0.000422879022194,0.0
1521800071388109922,0.60050190478,-0.00203423472058,0.0
1521800071413927078,0.620804641385,-0.00207445849958,0.0
1521800071430541992,0.630981412166,-0.00209460528751,0.0
1521800071466720104,0.670450274661,-0.00217280409891,0.0
1521800071486336946,0.690642930158,-0.00221280893409,0.0
1521800071517416954,0.731018694218,-0.00229279026759,0.0
1521800071537830114,0.70945654903,-0.000651856386637,0.0
1521800071560638904,0.738801640704,-0.000658064540622,0.0
1521800071581928968,0.748920327237,-0.000660206675842,0.0
1521800071614084959,0.779158075293,-0.000666668122221,0.0
1521800071640489101,0.795346300588,0.00187748207233,0.0
1521800071663104057,0.815529551512,0.00187701933993,0.0
1521800071689976930,0.855877499779,0.00187604234355,0.0
1521800071713179111,0.887214402716,0.00187529951875,0.0
1521800071737894058,0.907443426811,0.00187480441449,0.0
1521800071768925905,1.00621887055,0.00194759159989,0.0
1521800071783657073,1.01635917986,0.00194760747751,0.0
1521800071815591096,1.04667482611,0.00194759094597,0.0
1521800071842637062,1.06689958293,0.00194759046414,0.0
1521800071865585088,1.07703626431,0.0019476053319,0.0
1521800071892653942,1.10732882303,0.00194758176284,0.0
1521800071908281087,1.11746229488,0.00194759620378,0.0
1521800071947782039,1.11553548861,-0.00556868097541,0.0
1521800071961669921,1.13568097118,-0.00557010318222,0.0
1521800071985202074,1.14576861678,-0.00557080663427,0.0
1521800072009047985,1.15587038631,-0.00557150514677,0.0
1521800072046273946,1.20722539766,-0.00557510265862,0.0
1521800072062710046,1.23646298638,-0.00557712996041,0.0
1521800072091424942,1.25659628769,-0.00557853167385,0.0
1521800072114742040,1.27672549316,-0.0055799326341,0.0
1521800072139939069,1.29685243759,-0.0055813330049,0.0
1521800072165608882,1.3281070401,-0.00558349261497,0.0
1521800072194607973,1.36845106114,-0.00558629574638,0.0
1521800072211074113,1.37855697703,-0.0055869899498,0.0
1521800072245956897,1.40878426587,-0.00558910456729,0.0
1521800072262342929,1.42895131725,-0.00559050808795,0.0
1521800072292334079,1.47832280393,-0.00559394030437,0.0
1521800072312407970,1.4984313773,-0.00559534228279,0.0
1521800072343480110,1.51853851228,-0.00559674266235,0.0
1521800072362310886,1.53864432171,-0.00559814212667,0.0
1521800072392147064,1.5587487144,-0.0055995410822,0.0
1521800072415496110,1.59895309678,-0.00560233838157,0.0
1521800072440571069,1.61905308652,-0.00560373684695,0.0
1521800072463366031,1.63915162903,-0.00560513525189,0.0
1521800072489988088,1.64921388034,-0.00560582979592,0.0
1521800072515666961,1.69047934872,-0.00560869937398,0.0
1521800072543979883,1.71061320609,-0.00561010057603,0.0
1521800072570180892,1.75088121444,-0.0056129026208,0.0
1521800072589977979,1.77101368832,-0.00561430341076,0.0
1521800072621002912,1.79114464954,-0.00561570417119,0.0
1521800072640381097,1.81127396075,-0.00561710473467,0.0
1521800072665610074,1.83140156616,-0.00561850529486,0.0
1521800072691201925,1.85152745096,-0.00561990584316,0.0
1521800072718509912,1.89173789869,-0.00562270530108,0.0
1521800072741271018,1.91185447767,-0.00562410420191,0.0
1521800072765378952,1.93197279376,-0.0056255033617,0.0
1521800072789062023,1.94204660729,-0.00562619759718,0.0
1521800072824678897,2.00129782182,-0.00563032974668,0.0
1521800072842902898,2.02137174288,-0.00563172754061,0.0
1521800072872618913,2.04144512944,-0.00563312465776,0.0
1521800072901024103,2.08158932324,-0.00563591772317,0.0
1521800072919648885,2.09163615047,-0.00563661186124,0.0
1521800072948554039,2.12172343961,-0.00563871172794,0.0
1521800072975887060,2.1618589456,-0.00564150280891,0.0
1521800072996203899,2.18192567763,-0.00564289783292,0.0
1521800073024358987,2.20199154741,-0.00564429246443,0.0
1521800073046758890,2.22205652284,-0.00564568671983,0.0
1521800073074770927,2.25319360246,-0.00564784146411,0.0
1521800073100379943,2.26220703335,-0.00564847254998,0.0
1521800073122837066,2.28227179378,-0.00564986661579,0.0
1521800073148410081,2.29231433293,-0.00565055995848,0.0
1521800073185816049,2.3334880302,-0.00565341900183,0.0
1521800073198802947,2.3625801025,-0.00565544528992,0.0
1521800073225156068,2.41380004612,-0.0056589934196,0.0
1521800073246073961,2.43388392957,-0.00566038707252,0.0
1521800073274241924,2.44393789779,-0.00566107939054,0.0
1521800073304656028,2.48302187531,-0.00566380097155,0.0
1521800073328399896,2.49406089016,-0.00566456838727,0.0
1521800073347759962,2.53423252879,-0.00566734244172,0.0
1521800073372767925,2.54428292276,-0.00566803382871,0.0
1521800073404819011,2.55430610854,-0.00566873607257,0.0
1521800073430150032,2.61452863518,-0.00567291465384,0.0
1521800073449631929,2.63460195987,-0.00567430688351,0.0
1521800073474817037,2.64465006609,-0.00567499882252,0.0
1521800073508163928,2.67474216946,-0.00567709169766,0.0
1521800073532074928,2.71488188099,-0.00567987476429,0.0
1521800073546392917,2.72492760005,-0.0056805665305,0.0
1521800073577970981,2.76399468483,-0.00568328260314,0.0
1521800073599996089,2.78403728506,-0.00568467250567,0.0
1521800073623853921,2.8040801102,-0.00568606181557,0.0
1521800073647824048,2.81410953007,-0.0056867535538,0.0
1521800073672002077,2.82414346128,-0.00568744362727,0.0
1521800073721522092,2.88429193119,-0.00569162290689,0.0
1521800073724320888,2.89432350314,-0.00569231512565,0.0
1521800073761416912,2.94445054784,-0.00569578778177,0.0
1521800073774619102,2.95448062956,-0.00569647932109,0.0
