%time;field.header.seq;field.header.stamp;field.header.frame_id;field.child_frame_id;field.pose.pose.position.x;field.pose.pose.position.y;field.pose.pose.position.z;field.pose.pose.orientation.x;field.pose.pose.orientation.y;field.pose.pose.orientation.z;field.pose.pose.orientation.w;field.pose.covariance0;field.pose.covariance1;field.pose.covariance2;field.pose.covariance3;field.pose.covariance4;field.pose.covariance5;field.pose.covariance6;field.pose.covariance7;field.pose.covariance8;field.pose.covariance9;field.pose.covariance10;field.pose.covariance11;field.pose.covariance12;field.pose.covariance13;field.pose.covariance14;field.pose.covariance15;field.pose.covariance16;field.pose.covariance17;field.pose.covariance18;field.pose.covariance19;field.pose.covariance20;field.pose.covariance21;field.pose.covariance22;field.pose.covariance23;field.pose.covariance24;field.pose.covariance25;field.pose.covariance26;field.pose.covariance27;field.pose.covariance28;field.pose.covariance29;field.pose.covariance30;field.pose.covariance31;field.pose.covariance32;field.pose.covariance33;field.pose.covariance34;field.pose.covariance35;field.twist.twist.linear.x;field.twist.twist.linear.y;field.twist.twist.linear.z;field.twist.twist.angular.x;field.twist.twist.angular.y;field.twist.twist.angular.z;field.twist.covariance0;field.twist.covariance1;field.twist.covariance2;field.twist.covariance3;field.twist.covariance4;field.twist.covariance5;field.twist.covariance6;field.twist.covariance7;field.twist.covariance8;field.twist.covariance9;field.twist.covariance10;field.twist.covariance11;field.twist.covariance12;field.twist.covariance13;field.twist.covariance14;field.twist.covariance15;field.twist.covariance16;field.twist.covariance17;field.twist.covariance18;field.twist.covariance19;field.twist.covariance20;field.twist.covariance21;field.twist.covariance22;field.twist.covariance23;field.twist.covariance24;field.twist.covariance25;field.twist.covariance26;field.twist.covariance27;field.twist.covariance28;field.twist.covariance29;field.twist.covariance30;field.twist.covariance31;field.twist.covariance32;field.twist.covariance33;field.twist.covariance34;field.twist.covariance35
257691000000;12498;257691000000;odom;base_link;0.000721459049309;1.68028326629e-07;0.0;0.0;0.0;0.000147417086888;0.999999989134;12.8761613936;-6.01118217827e-10;0.0;0.0;0.0;-1.34534532875e-06;-6.01118217827e-10;12.8761637919;0.0;0.0;0.0;0.00526028632042;0.0;0.0;9.98488283285e-07;-1.73355614652e-28;-6.59716973161e-20;0.0;0.0;0.0;-1.73355614652e-28;9.96983400914e-07;-2.1523590646e-35;0.0;0.0;0.0;-6.59716973161e-20;2.15086982454e-35;9.96983400914e-07;0.0;-1.34534532875e-06;0.00526028632042;0.0;0.0;0.0;15.4447572866;2.63515582837e-06;0.0;0.0;0.0;0.0;2.37150725539e-07;0.000506230346676;0.0;0.0;0.0;0.0;0.0;0.0;0.000506230346676;0.0;0.0;0.0;0.0;0.0;0.0;9.97734991098e-07;-1.17433491157e-32;-3.98303412233e-29;0.0;0.0;0.0;-1.17433491157e-32;9.9103117033e-07;-1.31921639619e-39;0.0;0.0;0.0;-3.98303412233e-29;1.31921639618e-39;9.9103117033e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.000218399397098
257700000000;12499;257700000000;odom;base_link;0.00072148276571;1.68035319035e-07;0.0;0.0;0.0;0.000147418677378;0.999999989134;12.8766117142;-6.01186909194e-10;0.0;0.0;0.0;-1.34545332476e-06;-6.01186909194e-10;12.8766141128;0.0;0.0;0.0;0.00526065261449;0.0;0.0;4.99538318263e-07;-8.5819098887e-29;-4.02082814551e-20;0.0;0.0;0.0;-8.5819098887e-29;4.99079179725e-07;-1.35709828562e-36;0.0;0.0;0.0;-4.02082814551e-20;1.34206640498e-36;4.99079179725e-07;0.0;-1.34545332476e-06;0.00526065261449;0.0;0.0;0.0;15.4452972946;2.63515582668e-06;0.0;0.0;0.0;0.0;4.49285466166e-07;0.000738187953395;0.0;0.0;0.0;0.0;0.0;0.0;0.000738187953395;0.0;0.0;0.0;0.0;0.0;0.0;4.99308432887e-07;-2.85800286671e-32;-9.69352310412e-29;0.0;0.0;0.0;-2.85800286671e-32;4.97267491714e-07;-2.63774925618e-37;0.0;0.0;0.0;-9.69352310412e-29;2.63774925618e-37;4.97267491714e-07;0.0;0.0;0.0;0.0;0.0;0.0;9.99957491763e-10
257731000000;12500;257731000000;odom;base_link;0.000721564455537;1.68059404633e-07;0.0;0.0;0.0;0.000147426031297;0.999999989133;12.878162249;-6.01423555396e-10;0.0;0.0;0.0;-1.34582534885e-06;-6.01423555396e-10;12.8781646485;0.0;0.0;0.0;0.00526191438859;0.0;0.0;9.98488283285e-07;-3.62170325621e-28;-6.59716971963e-20;0.0;0.0;0.0;-3.62170325621e-28;9.96983400914e-07;-1.30401245028e-38;0.0;0.0;0.0;-6.59716971963e-20;-1.86180694674e-38;9.96983400914e-07;0.0;-1.34582534885e-06;0.00526191438859;0.0;0.0;0.0;15.4471573026;2.63515582229e-06;0.0;0.0;0.0;0.0;4.95444178011e-07;0.000506230335272;0.0;0.0;0.0;0.0;0.0;0.0;0.000506230335272;0.0;0.0;0.0;0.0;0.0;0.0;9.97734991098e-07;-1.17440628918e-32;-3.98303411508e-29;0.0;0.0;0.0;-1.17440628918e-32;9.9103117033e-07;-5.99654688625e-37;0.0;0.0;0.0;-3.98303411508e-29;5.99654688625e-37;9.9103117033e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.000218399397098
257751000000;12501;257751000000;odom;base_link;0.000721617158651;1.6807494438e-07;0.0;0.0;0.0;0.000147430749164;0.999999989132;12.8791626767;-6.01576266055e-10;0.0;0.0;0.0;-1.34606539838e-06;-6.01576266055e-10;12.8791650767;0.0;0.0;0.0;0.00526272851753;0.0;0.0;9.98488283285e-07;-3.37989887534e-28;-6.59716971151e-20;0.0;0.0;0.0;-3.37989887534e-28;9.96983400914e-07;-1.08971099791e-35;0.0;0.0;0.0;-6.59716971151e-20;1.08675654564e-35;9.96983400914e-07;0.0;-1.34606539838e-06;0.00526272851753;0.0;0.0;0.0;15.4483573106;2.63515581698e-06;0.0;0.0;0.0;0.0;4.6236596191e-07;0.000506230329783;0.0;0.0;0.0;0.0;0.0;0.0;0.000506230329783;0.0;0.0;0.0;0.0;0.0;0.0;9.97734991098e-07;-1.17444385635e-32;-3.98303411016e-29;0.0;0.0;0.0;-1.17444385635e-32;9.9103117033e-07;-4.92488460125e-37;0.0;0.0;0.0;-3.98303411016e-29;4.92488460125e-37;9.9103117033e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.000218399397098
257771000000;12502;257771000000;odom;base_link;0.000721669861765;1.68090484674e-07;0.0;0.0;0.0;0.000147438375292;0.999999989131;12.8801631045;-6.01729004895e-10;0.0;0.0;0.0;-1.34630547502e-06;-6.01729004895e-10;12.880165505;0.0;0.0;0.0;0.00526354270972;0.0;0.0;9.98488283285e-07;-6.09023808264e-28;-6.59716969815e-20;0.0;0.0;0.0;-6.09023808264e-28;9.96983400914e-07;7.28985933399e-36;0.0;0.0;0.0;-6.59716969815e-20;-7.34309559446e-36;9.96983400914e-07;0.0;-1.34630547502e-06;0.00526354270972;0.0;0.0;0.0;15.4495573186;2.63515581435e-06;0.0;0.0;0.0;0.0;8.33132213141e-07;0.000506230324431;0.0;0.0;0.0;0.0;0.0;0.0;0.000506230324431;0.0;0.0;0.0;0.0;0.0;0.0;9.97734991098e-07;-1.17450485754e-32;-3.98303410208e-29;0.0;0.0;0.0;-1.17450485754e-32;9.9103117033e-07;-6.96330198046e-37;0.0;0.0;0.0;-3.98303410208e-29;6.96330198046e-37;9.9103117033e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0002183993971
257791000000;12503;257791000000;odom;base_link;0.000721722564879;1.68106025774e-07;0.0;0.0;0.0;0.000147444407806;0.99999998913;12.8811635322;-6.01881773282e-10;0.0;0.0;0.0;-1.34654558274e-06;-6.01881773282e-10;12.8811659333;0.0;0.0;0.0;0.00526435696516;0.0;0.0;9.98488283285e-07;-3.95201796283e-28;-6.59716969157e-20;0.0;0.0;0.0;-3.95201796283e-28;9.96983400914e-07;-1.0673551296e-35;0.0;0.0;0.0;-6.59716969157e-20;1.06390057405e-35;9.96983400914e-07;0.0;-1.34654558274e-06;0.00526435696516;0.0;0.0;0.0;15.4507573266;2.63515581491e-06;0.0;0.0;0.0;0.0;5.40629355715e-07;0.000506230319212;0.0;0.0;0.0;0.0;0.0;0.0;0.000506230319212;0.0;0.0;0.0;0.0;0.0;0.0;9.97734991098e-07;-1.17455277397e-32;-3.9830340981e-29;0.0;0.0;0.0;-1.17455277397e-32;9.9103117033e-07;-6.41635533184e-38;0.0;0.0;0.0;-3.9830340981e-29;6.41635533184e-38;9.9103117033e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0002183993971
257811000000;12504;257811000000;odom;base_link;0.000721775267993;1.68121567498e-07;0.0;0.0;0.0;0.000147451118067;0.999999989129;12.8821639599;-6.02034570265e-10;0.0;0.0;0.0;-1.34678571876e-06;-6.02034570265e-10;12.8821663616;0.0;0.0;0.0;0.00526517128383;0.0;0.0;9.98488283285e-07;-5.11105428453e-28;-6.59716969311e-20;0.0;0.0;0.0;-5.11105428453e-28;9.96983400914e-07;1.43129196698e-35;0.0;0.0;0.0;-6.59716969311e-20;-1.43575966452e-35;9.96983400914e-07;0.0;-1.34678571876e-06;0.00526517128383;0.0;0.0;0.0;15.4519573346;2.6351558115e-06;0.0;0.0;0.0;0.0;6.99182666089e-07;0.000506230314124;0.0;0.0;0.0;0.0;0.0;0.0;0.000506230314124;0.0;0.0;0.0;0.0;0.0;0.0;9.97734991098e-07;-1.17460628687e-32;-3.98303409901e-29;0.0;0.0;0.0;-1.17460628687e-32;9.9103117033e-07;3.88623606228e-37;0.0;0.0;0.0;-3.98303409901e-29;-3.88623606228e-37;9.9103117033e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.000218399397098
257831000000;12505;257831000000;odom;base_link;0.000721827971107;1.68137109878e-07;0.0;0.0;0.0;0.000147454255642;0.999999989129;12.8831643877;-6.02187396016e-10;0.0;0.0;0.0;-1.34702588357e-06;-6.02187396016e-10;12.8831667899;0.0;0.0;0.0;0.00526598566576;0.0;0.0;9.98488283285e-07;-1.56313534161e-28;-6.59716968454e-20;0.0;0.0;0.0;-1.56313534161e-28;9.96983400914e-07;-4.13835226769e-35;0.0;0.0;0.0;-6.59716968454e-20;4.13698589286e-35;9.96983400914e-07;0.0;-1.34702588357e-06;0.00526598566576;0.0;0.0;0.0;15.4531573426;2.63515580426e-06;0.0;0.0;0.0;0.0;2.13837767427e-07;0.000506230309164;0.0;0.0;0.0;0.0;0.0;0.0;0.000506230309164;0.0;0.0;0.0;0.0;0.0;0.0;9.97734991098e-07;-1.17463096865e-32;-3.98303409383e-29;0.0;0.0;0.0;-1.17463096865e-32;9.9103117033e-07;2.21477591478e-37;0.0;0.0;0.0;-3.98303409383e-29;-2.21477591478e-37;9.9103117033e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0002183993971
257851000000;12506;257851000000;odom;base_link;0.000721880674221;1.68152652545e-07;0.0;0.0;0.0;0.000147457198789;0.999999989128;12.8841648154;-6.02340248597e-10;0.0;0.0;0.0;-1.34726607147e-06;-6.02340248597e-10;12.8841672182;0.0;0.0;0.0;0.00526680011092;0.0;0.0;9.98488283285e-07;-2.28484886233e-28;-6.59716966632e-20;0.0;0.0;0.0;-2.28484886233e-28;9.96983400914e-07;-7.38062800056e-36;0.0;0.0;0.0;-6.59716966632e-20;7.36065557798e-36;9.96983400914e-07;0.0;-1.34726607147e-06;0.00526680011092;0.0;0.0;0.0;15.4543573506;2.6351557988e-06;0.0;0.0;0.0;0.0;3.12567082642e-07;0.000506230304326;0.0;0.0;0.0;0.0;0.0;0.0;0.000506230304326;0.0;0.0;0.0;0.0;0.0;0.0;9.97734991098e-07;-1.17465439241e-32;-3.98303408282e-29;0.0;0.0;0.0;-1.17465439241e-32;9.9103117033e-07;1.06783380877e-37;0.0;0.0;0.0;-3.98303408282e-29;-1.06783380877e-37;9.9103117033e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0002183993971
257871000000;12507;257871000000;odom;base_link;0.000721933377335;1.68168195562e-07;0.0;0.0;0.0;0.00014746188083;0.999999989127;12.8851652431;-6.02493128337e-10;0.0;0.0;0.0;-1.34750628343e-06;-6.02493128337e-10;12.8851676465;0.0;0.0;0.0;0.00526761461932;0.0;0.0;9.98488283285e-07;-3.68593842074e-28;-6.59716965267e-20;0.0;0.0;0.0;-3.68593842074e-28;9.96983400914e-07;3.59144119554e-36;0.0;0.0;0.0;-6.59716965267e-20;-3.62392192223e-36;9.96983400914e-07;0.0;-1.34750628343e-06;0.00526761461932;0.0;0.0;0.0;15.4555573585;2.63515579609e-06;0.0;0.0;0.0;0.0;5.04231659941e-07;0.00050623029961;0.0;0.0;0.0;0.0;0.0;0.0;0.00050623029961;0.0;0.0;0.0;0.0;0.0;0.0;9.97734991098e-07;-1.17469183923e-32;-3.98303407457e-29;0.0;0.0;0.0;-1.17469183923e-32;9.9103117033e-07;8.56109417205e-38;0.0;0.0;0.0;-3.98303407457e-29;-8.56109417205e-38;9.9103117033e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.000218399397098
