%time,field.x,field.y,field.z
1521803950177200078,0.000198776380282,4.06377736357e-08,0.0
1521803950177891969,0.000198829312214,4.06494495361e-08,0.0
1521803950184993028,0.000198882243967,4.06611258694e-08,0.0
1521803950187663078,0.000198935175539,4.06728026462e-08,0.0
1521803950188687086,0.000198988106933,4.06844797924e-08,0.0
1521803950189626932,0.000199041038146,4.069615724e-08,0.0
1521803950190030097,0.00019909396918,4.07078350229e-08,0.0
1521803950190121889,0.000199146900035,4.07195130485e-08,0.0
1521803950190495014,0.000199199830711,4.07311916263e-08,0.0
1521803950190567016,0.000199252761209,4.07428709964e-08,0.0
1521803950190632104,0.000199305691527,4.07545510652e-08,0.0
1521803950190691947,0.000199398319158,4.07749923846e-08,0.0
1521803950190751075,0.000199464481411,4.07895940603e-08,0.0
1521803950213979959,0.000199517411015,4.08012757899e-08,0.0
1521803950271801948,0.000199570340442,4.08129580728e-08,0.0
1521803950321304082,0.000199636501947,4.08275612053e-08,0.0
1521803950381705045,0.000199676198834,4.08363237509e-08,0.0
1521803950446388959,0.000199729127731,4.08480076042e-08,0.0
1521803950446484088,0.000199782056448,4.08596921384e-08,0.0
1521803950477144002,0.000204777347705,4.19618159189e-08,0.0
1521803950524245023,0.00106850831318,2.32262466652e-07,0.0
1521803950524331092,0.00305060480095,6.66536872215e-07,0.0
1521803950524398088,0.00963666945887,2.09709132468e-06,0.0
1521803950540189027,0.0148575458187,3.22624451304e-06,0.0
1521803950540355920,0.0212676982785,4.61101161775e-06,0.0
1521803950540425062,0.0227394638724,4.92844291435e-06,0.0
1521803950574592113,0.0397493096299,8.60009414439e-06,0.0
1521803950574733018,0.0481132077554,1.04037875953e-05,0.0
1521803950574816942,0.0594982048803,1.28605422524e-05,0.0
1521803950574873924,0.0718752961312,1.55311007238e-05,0.0
1521803950598886966,0.0869832528656,1.87918128612e-05,0.0
1521803950600452899,0.10193832668,2.20184588594e-05,0.0
1521803950601174116,0.118167235459,2.5519959385e-05,0.0
1521803950602456092,0.135634742826,2.92887066554e-05,0.0
1521803950625503063,0.169262911713,3.65444832469e-05,0.0
1521803950638854026,0.188987747762,4.08073039251e-05,0.0
1521803950656081914,0.193910074358,4.1881835066e-05,0.0
1521803950701946973,0.233804814689,5.06430411668e-05,0.0
1521803950725086927,0.253784515446,5.50516071301e-05,0.0
1521803950725574970,0.273772329217,5.94658112713e-05,0.0
1521803950757261037,0.288708530956,6.27655391796e-05,0.0
1521803950768594026,0.313758285191,6.83007345578e-05,0.0
1521803950786739110,0.333753424948,7.27197178912e-05,0.0
1521803950807286977,0.353749169316,7.71392481392e-05,0.0
1521803950844366073,0.373745265407,8.15592152316e-05,0.0
1521803950882064104,0.393741585361,8.59795782008e-05,0.0
1521803950882169961,0.413738063946,9.04003083007e-05,0.0
1521803950922996997,0.433734667315,9.4821373092e-05,0.0
1521803950923265933,0.453731377371,9.92427840936e-05,0.0
1521803950962053060,0.473728183935,0.000103664432679,0.0
1521803950962163925,0.493725080823,0.000108086298423,0.0
1521803951002985954,0.513722063879,0.00011250845163,0.0
1521803951003194093,0.533719129995,0.000116930845535,0.0
1521803951043267011,0.568663115436,0.000124659345125,0.0
1521803951068627119,0.588661049864,0.000129082502438,0.0
1521803951106076955,0.60865905056,0.000133505924915,0.0
1521803951146147966,0.633705625185,0.000139046242774,0.0
1521803951146291017,0.648655243524,0.000142353242276,0.0
1521803951146339893,0.673700729778,0.000147893763844,0.0
1521803951185904979,0.693698383352,0.000152317802857,0.0
1521803951193939924,0.713696102168,0.000156741958439,0.0
1521803951234613895,0.733693884564,0.000161166237637,0.0
1521803951235112905,0.753691728915,0.000165590724347,0.0
1521803951274060964,0.77368963363,0.000170015377199,0.0
1521803951274169921,0.79368759715,0.000174440198228,0.0
1521803951314807891,0.813685617947,0.000178865098663,0.0
1521803951314933061,0.833683694523,0.000183290083464,0.0
1521803951354815959,0.853681825408,0.000187715201277,0.0
1521803951355242967,0.873680009161,0.00019214044212,0.0
1521803951393867969,0.893678244369,0.000196565796867,0.0
1521803951393923997,0.913676529647,0.000200991361092,0.0
1521803951435081005,0.948633624158,0.000208727814808,0.0
1521803951458391904,0.973671672438,0.000214269161115,0.0
1521803951499027013,0.99367014467,0.000218695281738,0.0
1521803951538261890,1.01366866044,0.000223121555793,0.0
1521803951538352966,1.03366721839,0.000227548159161,0.0
1521803951538412094,1.05366581756,0.000231975017211,0.0
1521803951578113079,1.07366445673,0.000236402029553,0.0
1521803951578202962,1.09366313472,0.000240829229341,0.0
1521803951578258037,1.11366185041,0.000245256642185,0.0
1521803951618243932,1.13366060273,0.000249684215481,0.0
1521803951658087968,1.15365939063,0.00025411204424,0.0
1521803951698673963,1.17365821307,0.000258540122406,0.0
1521803951699050903,1.19365706908,0.000262968452009,0.0
1521803951699178934,1.21365595768,0.000267397054062,0.0
1521803951699248075,1.23365487795,0.000271825954975,0.0
1521803951738025903,1.253653829,0.000276255180795,0.0
1521803951753593921,1.27365280994,0.000280684689722,0.0
1521803951790052890,1.30861930796,0.000288430105113,0.0
1521803951790164947,1.32861877054,0.000292860495173,0.0
1521803951830071926,1.34861825486,0.000297291305226,0.0
1521803951830166101,1.36861776026,0.000301722384016,0.0
1521803951871217966,1.38861728611,0.000306153726708,0.0
1521803951910725116,1.41364644712,0.000311699983697,0.0
1521803951951495885,1.43364563958,0.000316132046433,0.0
1521803951951903104,1.45364485545,0.00032056439886,0.0
1521803951952121973,1.47364409412,0.000324997023408,0.0
1521803951990488052,1.50699116471,0.000332388426802,0.0
