%time;field.header.seq;field.header.stamp;field.header.frame_id;field.pose.pose.position.x;field.pose.pose.position.y;field.pose.pose.position.z;field.pose.pose.orientation.x;field.pose.pose.orientation.y;field.pose.pose.orientation.z;field.pose.pose.orientation.w;field.pose.covariance0;field.pose.covariance1;field.pose.covariance2;field.pose.covariance3;field.pose.covariance4;field.pose.covariance5;field.pose.covariance6;field.pose.covariance7;field.pose.covariance8;field.pose.covariance9;field.pose.covariance10;field.pose.covariance11;field.pose.covariance12;field.pose.covariance13;field.pose.covariance14;field.pose.covariance15;field.pose.covariance16;field.pose.covariance17;field.pose.covariance18;field.pose.covariance19;field.pose.covariance20;field.pose.covariance21;field.pose.covariance22;field.pose.covariance23;field.pose.covariance24;field.pose.covariance25;field.pose.covariance26;field.pose.covariance27;field.pose.covariance28;field.pose.covariance29;field.pose.covariance30;field.pose.covariance31;field.pose.covariance32;field.pose.covariance33;field.pose.covariance34;field.pose.covariance35
260355000000;35;260355000000;map;12.6896080787;-0.0429879192951;0.0;0.0;0.0;-0.00320775029197;0.999994855156;0.119104276753;0.0166709500596;0.00522284196475;0.0;0.0;0.0;0.0;0.0;0.00482883076676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
260797169029;36;260797169029;map;12.8947757518;-0.0423135142287;0.0;0.0;0.0;-0.00267790563004;0.999996414404;0.0255936660838;0.00226290702975;0.00283270213167;0.0;0.0;0.0;0.0;0.0;0.00162229009571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
261306000000;37;261306000000;map;13.1081072588;-0.0419378322387;0.0;0.0;0.0;-0.00255268374326;0.999996741898;0.0282544365259;0.0024294980444;0.00293379889359;0.0;0.0;0.0;0.0;0.0;0.00166294523238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
261711000000;38;261711000000;map;13.3114228958;-0.0413899703125;0.0;0.0;0.0;-0.00188963853379;0.999998214632;0.0189996436533;-0.000118689752933;0.0023507118722;0.0;0.0;0.0;0.0;0.0;0.000874431546101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
262109000000;39;262109000000;map;13.5167172076;-0.042644668884;0.0;0.0;0.0;-0.00144039056933;0.999998962637;0.0142185371805;-0.00030495592847;0.00234509837806;0.0;0.0;0.0;0.0;0.0;0.000916377290863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
262463000000;40;262463000000;map;13.7186008261;-0.0428802183477;0.0;0.0;0.0;-0.00191078203249;0.999998174454;0.0127970455753;-0.00038756263612;0.00235357978902;0.0;0.0;0.0;0.0;0.0;0.00092818464991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
262897000000;41;262897000000;map;13.9166115897;-0.0433563982303;0.0;0.0;0.0;-0.00192725592704;0.999998142841;0.0111710569246;-0.000154926343687;0.00238838668241;0.0;0.0;0.0;0.0;0.0;0.000927837465899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
263293000000;42;263293000000;map;14.1249638665;-0.041950288991;0.0;0.0;0.0;-0.00133213792621;0.999999112704;0.0111062740413;-0.000111544057175;0.00250709509141;0.0;0.0;0.0;0.0;0.0;0.000969370629926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
263708000000;43;263708000000;map;14.3325945812;-0.0413800431189;0.0;0.0;0.0;-0.00125645212327;0.999999210664;0.0110461090999;3.6852229223e-05;0.0025988703952;0.0;0.0;0.0;0.0;0.0;0.00102722273563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
264102000000;44;264102000000;map;14.5400575493;-0.0403332269422;0.0;0.0;0.0;-0.000834578685649;0.999999651739;0.0110681885841;8.83868810672e-05;0.00268289180137;0.0;0.0;0.0;0.0;0.0;0.00104843173795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
