%time,field.x,field.y,field.z
1521814665941868066,11.4917795361,-9.49265830018,0.0
1521814665977936029,11.4717802948,-9.49245428661,0.0
1521814665978055953,11.4517810577,-9.49225027396,0.0
1521814666027467966,11.4207804034,-9.49193403967,0.0
1521814666030610084,11.4007811939,-9.49173002933,0.0
1521814666070924043,11.3807819857,-9.49152601988,0.0
1521814666071151018,11.3607827789,-9.49132201138,0.0
1521814666109874963,11.3407835735,-9.49111800378,0.0
1521814666110006093,11.3207843695,-9.49091399711,0.0
1521814666151031970,11.3007851669,-9.49070999136,0.0
1521814666166296005,11.2807859656,-9.49050598651,0.0
1521814666205976009,11.2517887792,-9.49021019605,0.0
1521814666247410058,11.23178956,-9.49000619339,0.0
1521814666248094081,11.2117903421,-9.48980219158,0.0
1521814666248563051,11.1917911252,-9.48959819069,0.0
1521814666286968946,11.1717919093,-9.48939419065,0.0
1521814666324821949,11.1517926942,-9.48919019145,0.0
1521814666363303899,11.1317934798,-9.48898619311,0.0
1521814666363615036,11.1117942657,-9.48878219557,0.0
1521814666363780975,11.0917950518,-9.48857819882,0.0
1521814666402204990,11.0517966241,-9.4881702078,0.0
1521814666402431964,11.0317974097,-9.48796621347,0.0
1521814666426713943,11.0007972173,-9.48765001103,0.0
1521814666439487934,10.9917989792,-9.48755822734,0.0
1521814666478208065,10.9717997628,-9.48735423546,0.0
1521814666478354930,10.9523068835,-9.48715459525,0.0
1521814666519016981,10.933818859,-9.48695859845,0.0
1521814666550057888,10.9049457516,-9.48658811365,0.0
1521814666586373090,10.885194532,-9.48627426349,0.0
1521814666586730003,10.8651835465,-9.48593130726,0.0
1521814666586859941,10.8462872736,-9.48559926806,0.0
1521814666625931024,10.8283950795,-9.48526209377,0.0
1521814666634068012,10.811515938,-9.48488325081,0.0
1521814666674628019,10.7933653412,-9.48439894101,0.0
1521814666675052881,10.7739932626,-9.48381996175,0.0
1521814666713844060,10.7645864192,-9.48352914751,0.0
1521814666713926076,10.7339578148,-9.4825542566,0.0
1521814666754184007,10.7139584168,-9.48191753363,0.0
1521814666754360914,10.6939636668,-9.48128083255,0.0
1521814666796581029,10.684944813,-9.48099372212,0.0
1521814666803178071,10.6449803248,-9.47972080456,0.0
1521814666842655897,10.6249927622,-9.47908416989,0.0
1521814666842786073,10.6050038691,-9.47844748924,0.0
1521814666881968021,10.5850143096,-9.47781078544,0.0
1521814666895163059,10.5650244162,-9.47717407035,0.0
1521814666936995029,10.5450343555,-9.47653735005,0.0
1521814666937197923,10.5250442116,-9.47590062767,0.0
1521814666937325954,10.5050540108,-9.47526390431,0.0
1521814666988207101,10.4740670313,-9.47427692417,0.0
1521814666988415956,10.4540768316,-9.47364020339,0.0
1521814667025836944,10.4340866316,-9.47300348381,0.0
1521814667025913000,10.4140964364,-9.47236676553,0.0
