%time;field.header.seq;field.header.stamp;field.header.frame_id;field.pose.pose.position.x;field.pose.pose.position.y;field.pose.pose.position.z;field.pose.pose.orientation.x;field.pose.pose.orientation.y;field.pose.pose.orientation.z;field.pose.pose.orientation.w;field.pose.covariance0;field.pose.covariance1;field.pose.covariance2;field.pose.covariance3;field.pose.covariance4;field.pose.covariance5;field.pose.covariance6;field.pose.covariance7;field.pose.covariance8;field.pose.covariance9;field.pose.covariance10;field.pose.covariance11;field.pose.covariance12;field.pose.covariance13;field.pose.covariance14;field.pose.covariance15;field.pose.covariance16;field.pose.covariance17;field.pose.covariance18;field.pose.covariance19;field.pose.covariance20;field.pose.covariance21;field.pose.covariance22;field.pose.covariance23;field.pose.covariance24;field.pose.covariance25;field.pose.covariance26;field.pose.covariance27;field.pose.covariance28;field.pose.covariance29;field.pose.covariance30;field.pose.covariance31;field.pose.covariance32;field.pose.covariance33;field.pose.covariance34;field.pose.covariance35
239609000000;9;239609000000;map;2.28442726621;-0.0179847760892;0.0;0.0;0.0;-0.00181097574221;0.999998360182;0.0394157062716;-6.19274963599e-05;0.0;0.0;0.0;0.0;-6.19274963599e-05;0.00375263340813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000436107230184
240117000000;10;240117000000;map;2.53626419161;-0.0161235066893;0.0;0.0;0.0;-0.00173234380172;0.999998499491;0.0321244243987;-0.000424851709709;0.0;0.0;0.0;0.0;-0.000424851709709;0.00307196121589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000321977692849
240618000000;11;240618000000;map;2.786107525;-0.0166307614253;0.0;0.0;0.0;-0.00196270035883;0.999998073902;0.0276839799646;-0.00047865258796;0.0;0.0;0.0;0.0;-0.00047865258796;0.00276679087547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000257553235448
241124000000;12;241124000000;map;3.03789006855;-0.0163756461127;0.0;0.0;0.0;-0.00196130889019;0.999998076632;0.020455555663;-0.000656763805396;0.0;0.0;0.0;0.0;-0.000656763805396;0.00242230332756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000217212264267
241630000000;13;241630000000;map;3.29163690685;-0.0166712973099;0.0;0.0;0.0;-0.00205596568153;0.9999978865;0.0179315266888;-0.000718701960304;0.0;0.0;0.0;0.0;-0.000718701960304;0.00208575057063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000174238016984
242132000000;14;242132000000;map;3.53860833548;-0.0163177851907;0.0;0.0;0.0;-0.00217257972948;0.999997639946;0.0142887621401;-0.000730589150729;0.0;0.0;0.0;0.0;-0.000730589150729;0.00180930055294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000148819794413
242635000000;15;242635000000;map;3.78815670306;-0.0167146735603;0.0;0.0;0.0;-0.00212508623079;0.999997742002;0.010776130858;-0.000717507480586;0.0;0.0;0.0;0.0;-0.000717507480586;0.00172552313548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012595194121
243144000000;16;243144000000;map;4.0410822838;-0.0169093263841;0.0;0.0;0.0;-0.00205515443099;0.999997888168;0.00931180028983;-0.000676652812247;0.0;0.0;0.0;0.0;-0.000676652812247;0.00162337084006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000108403041786
243647000000;17;243647000000;map;4.29280257656;-0.0179370964456;0.0;0.0;0.0;-0.00201251410919;0.999997974891;0.00837110577665;-0.00073254578428;0.0;0.0;0.0;0.0;-0.00073254578428;0.00152949714256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.69556482584e-05
244154000000;18;244154000000;map;4.54313938604;-0.0181118303501;0.0;0.0;0.0;-0.00188727271396;0.999998219099;0.00666758474105;-0.000697258493386;0.0;0.0;0.0;0.0;-0.000697258493386;0.00147115885658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.27661239483e-05
