%time,field.x,field.y,field.z
1524842957787559986,0.00531582275526,-0.00657823034529,0.0
1524842957804179906,0.00531582275526,-0.00657823034529,0.0
1524842957833172082,0.00531582275526,-0.00657823034529,0.0
1524842957853606939,0.00531582275526,-0.00657823034529,0.0
1524842957878261089,0.00531582275526,-0.00657823034529,0.0
1524842957903067111,0.00531582275526,-0.00657823034529,0.0
1524842957934153079,0.00531582275526,-0.00657823034529,0.0
1524842957953434944,0.00531582275526,-0.00657823034529,0.0
1524842957978929042,0.00531582275526,-0.00657823034529,0.0
1524842958003839969,0.00531582275526,-0.00657823034529,0.0
1524842958029123067,0.00531582275526,-0.00657823034529,0.0
1524842958058203935,0.00535786005727,-0.00657857769585,0.0
1524842958079346895,0.00535953720618,-0.0065785915538,0.0
1524842958107182979,0.00536121436314,-0.0065786054118,0.0
1524842958131407976,0.00536491965359,-0.0065786360281,0.0
1524842958158232927,0.00536621838866,-0.00657864675928,0.0
1524842958182821989,0.00536751709351,-0.00657865749021,0.0
1524842958210822105,0.00536765634121,-0.00657865864086,0.0
1524842958235377073,0.00536865272274,-0.00657866687376,0.0
1524842958261055946,0.00536964895524,-0.00657867510542,0.0
1524842958283047914,0.0053706450387,-0.00657868333585,0.0
1524842958307951927,0.00537164097312,-0.00657869156504,0.0
1524842958335150003,0.00537263675851,-0.006578699793,0.0
1524842958358011007,0.00537363239486,-0.00657870801972,0.0
1524842958385226011,0.0173162714329,-0.00630348906725,0.0
1524842958410629987,0.017640338642,-0.00629604941787,0.0
1524842958433370113,0.017964738053,-0.00628860217847,0.0
1524842958459939002,0.0182894696658,-0.00628114734921,0.0
1524842958484726905,0.0186145334804,-0.00627368493024,0.0
1524842958509020090,0.0189399294968,-0.0062662149217,0.0
1524842958537267923,0.019265657715,-0.00625873732375,0.0
1524842958560343027,0.0336658113504,-0.00629125360802,0.0
1524842958586210012,0.120564124015,-0.0134526286761,0.0
1524842958608684062,0.123174956555,-0.0136284818239,0.0
1524842958638367891,0.125792308843,-0.013804874549,0.0
1524842958659733057,0.128416180877,-0.0139818068559,0.0
1524842958687726974,0.131046572657,-0.0141592787495,0.0
1524842958711370944,0.133683484183,-0.0143372902344,0.0
1524842958736033916,0.136326915455,-0.0145158413153,0.0
1524842958762546062,0.225091206352,-0.00970604602911,0.0
1524842958785571098,0.229272370483,-0.00974650861752,0.0
1524842958809912919,0.233465635909,-0.00978696008017,0.0
1524842958838634014,0.394097446297,-0.00703901953284,0.0
1524842958861078977,0.40048313822,-0.00702269625075,0.0
1524842958887810945,0.406890296025,-0.00700612185983,0.0
1524842958910706996,0.413318919714,-0.00698929644984,0.0
1524842958938030004,0.419769009289,-0.00697222011051,0.0
1524842958962709903,0.426240564749,-0.00695489293162,0.0
1524842958990789890,0.481637728111,-0.000820404847056,0.0
1524842959010771036,0.488889370245,-0.000711682211898,0.0
1524842959036303043,0.496166090923,-0.000602247391035,0.0
1524842959063009977,0.503467890143,-0.000492100326751,0.0
1524842959086368083,0.510794767903,-0.000381240961332,0.0
1524842959114399909,0.660478014915,0.000668369859175,0.0
1524842959137332916,0.668687195841,0.000783298899363,0.0
1524842959163058996,0.676924350767,0.000898901123269,0.0
1524842959186604022,0.685189479691,0.00101517654443,0.0
1524842959216721057,0.818442250838,0.00497335412841,0.0
1524842959237576961,0.827502252201,0.00512554487832,0.0
1524842959262106895,0.836592966717,0.00527857181781,0.0
1524842959288939952,0.845714394384,0.005432434964,0.0
1524842959312053918,0.854866535204,0.005587134334,0.0
1524842959338171958,0.864049389174,0.00574266994494,0.0
1524842959362107038,0.873262956295,0.00589904181394,0.0
1524842959389586925,0.975943489496,0.00300782902452,0.0
1524842959413196086,0.985667675447,0.00312722107387,0.0
1524842959438308000,0.995423777488,0.00324718704064,0.0
1524842959462975025,1.00521179562,0.00336772690555,0.0
1524842959490063905,1.0782810343,-0.000419086306475,0.0
1524842959515372991,1.0881480501,-0.000341629949823,0.0
1524842959539361000,1.09804542506,-0.000263870710354,0.0
1524842959562971115,1.1079731592,-0.000185808458709,0.0
1524842959588870048,1.1179312525,-0.000107443065532,0.0
1524842959616589069,1.17095882069,0.00132733857772,0.0
1524842959638267993,1.18128143665,0.0014209842041,0.0
1524842959664860010,1.19163577525,0.00151501744982,0.0
1524842959689656019,1.2020218365,0.00160943847776,0.0
1524842959713834047,1.2124396204,0.00170424745083,0.0
1524842959739753961,1.22288912693,0.00179944453193,0.0
1524842959768702030,1.23337035611,0.00189502988397,0.0
1524842959792921066,1.24388330792,0.00199100366985,0.0
1524842959819418907,1.25442798237,0.00208736605247,0.0
1524842959840601921,1.26500437946,0.00218411719473,0.0
1524842959869612932,1.27561249918,0.00228125725954,0.0
1524842959891360044,1.28625234152,0.00237878640979,0.0
1524842959918719053,1.2969239065,0.00247670480839,0.0
1524842959945123910,1.3076271941,0.00257501261825,0.0
1524842959968552112,1.31836220433,0.00267371000225,0.0
1524842959994096994,1.32912893718,0.00277279712331,0.0
1524842960020004987,1.33992739266,0.00287227414433,0.0
1524842960042716026,1.35075757075,0.00297214122821,0.0
1524842960070358037,1.36161947145,0.00307239853785,0.0
1524842960092700958,1.37251309478,0.00317304623615,0.0
1524842960119817972,1.38343844071,0.00327408448602,0.0
1524842960143198966,1.39439550926,0.00337551345035,0.0
1524842960168160915,1.40538430042,0.00347733329206,0.0
1524842960193634033,1.41640481418,0.00357954417404,0.0
1524842960219368934,1.42745705055,0.00368214625919,0.0
1524842960243212938,1.43854100953,0.00378513971042,0.0
1524842960272778987,1.4496566911,0.00388852469062,0.0
1524842960294186115,1.46080409527,0.00399230136271,0.0
1524842960319225072,1.47198322205,0.00409646988958,0.0
1524842960343584060,1.48319407141,0.00420103043413,0.0
1524842960371066093,1.49443664338,0.00430598315927,0.0
1524842960397895097,1.50571093793,0.0044113282279,0.0
