%time,field.x,field.y,field.z,field.w
1524842957754899024,0.0,0.0,9.04173655444e-05,0.999999995912
1524842957769495964,0.0,0.0,9.04223149228e-05,0.999999995912
1524842957769614934,0.0,0.0,9.04288963216e-05,0.999999995911
1524842957769691944,0.0,0.0,9.04353660349e-05,0.999999995911
1524842957834849119,0.0,0.0,9.04431751713e-05,0.99999999591
1524842957835014104,0.0,0.0,9.04477666045e-05,0.99999999591
1524842957835097074,0.0,0.0,9.04542934364e-05,0.999999995909
1524842957835171937,0.0,0.0,9.04606876823e-05,0.999999995908
1524842957835242986,0.0,0.0,9.04644128401e-05,0.999999995908
1524842957835536956,0.0,0.0,9.04688853188e-05,0.999999995908
1524842957835621118,0.0,0.0,9.04713286138e-05,0.999999995907
1524842957864551067,0.0,0.0,9.04745111336e-05,0.999999995907
1524842957884577035,0.0,0.0,9.04764969213e-05,0.999999995907
1524842957908582925,0.0,0.0,9.04798347822e-05,0.999999995907
1524842957927153110,0.0,0.0,9.04867843343e-05,0.999999995906
1524842957927267074,0.0,0.0,9.04913609412e-05,0.999999995906
1524842957950685977,0.0,0.0,9.04962170897e-05,0.999999995905
1524842957988087892,0.0,0.0,9.05030419398e-05,0.999999995905
1524842957994012117,0.0,0.0,9.05070258972e-05,0.999999995904
1524842958019906044,0.0,0.0,9.05163424697e-05,0.999999995903
1524842958025787115,0.0,0.0,9.05257489853e-05,0.999999995903
1524842958050615072,0.0,0.0,9.0532905392e-05,0.999999995902
1524842958050698041,0.0,0.0,9.05366026825e-05,0.999999995902
1524842958086675882,0.0,0.0,9.05472248244e-05,0.999999995901
1524842958087280988,0.0,0.0,9.05520535813e-05,0.9999999959
1524842958087575912,0.0,0.0,9.05562251385e-05,0.9999999959
1524842958123362064,0.0,0.0,9.05638326584e-05,0.999999995899
1524842958123445987,0.0,0.0,9.0220247686e-05,0.99999999593
1524842958123581886,0.0,0.0,8.89597937329e-05,0.999999996043
1524842958185144901,0.0,0.0,8.82675056987e-05,0.999999996104
1524842958185538053,0.0,0.0,8.81015684458e-05,0.999999996119
1524842958202812910,0.0,0.0,8.80343961684e-05,0.999999996125
1524842958202924013,0.0,0.0,8.80151425238e-05,0.999999996127
1524842958222111940,0.0,0.0,8.80035457413e-05,0.999999996128
1524842958242585897,0.0,0.0,8.7998156739e-05,0.999999996128
1524842958271126985,0.0,0.0,8.79954901705e-05,0.999999996128
1524842958284615993,0.0,0.0,8.79985890837e-05,0.999999996128
1524842958324023008,0.0,0.0,8.80044419209e-05,0.999999996128
1524842958369251012,0.0,0.0,8.80093071686e-05,0.999999996127
1524842958369679927,0.0,0.0,8.80139974304e-05,0.999999996127
1524842958369867086,0.0,0.0,8.80192975438e-05,0.999999996126
1524842958409859895,0.0,0.0,8.80268962375e-05,0.999999996126
1524842958409950017,0.0,0.0,8.80309357218e-05,0.999999996125
1524842958428433895,0.0,0.0,8.80517584004e-05,0.999999996123
1524842958447362899,0.0,0.0,8.91915552051e-05,0.999999996022
1524842958484474897,0.0,0.0,9.01162862589e-05,0.99999999594
1524842958524204969,0.0,0.0,9.04290445197e-05,0.999999995911
1524842958565722942,0.0,0.0,9.05599907853e-05,0.999999995899
1524842958566000938,0.0,0.0,9.06186626616e-05,0.999999995894
1524842958566090106,0.0,0.0,9.06466643866e-05,0.999999995892
1524842958605645895,0.0,0.0,9.0660495722e-05,0.99999999589
1524842958605782985,0.0,0.0,9.0669134118e-05,0.99999999589
1524842958605957984,0.0,0.0,9.06769962608e-05,0.999999995889
1524842958629669904,0.0,0.0,9.06831585141e-05,0.999999995888
1524842958703803062,0.0,0.0,9.06897550544e-05,0.999999995888
1524842958740339994,0.0,0.0,9.06987333925e-05,0.999999995887
1524842958740529060,0.0,0.0,9.07041490085e-05,0.999999995886
1524842958740596055,0.0,0.0,9.07070014835e-05,0.999999995886
1524842958740653991,0.0,0.0,9.07113654906e-05,0.999999995886
1524842958780117988,0.0,0.0,9.07217063129e-05,0.999999995885
1524842958792596101,0.0,0.0,9.07293645951e-05,0.999999995884
1524842958836189985,0.0,0.0,9.07319102315e-05,0.999999995884
1524842958836266040,0.0,0.0,9.07359500745e-05,0.999999995883
1524842958876655101,0.0,0.0,9.07423609644e-05,0.999999995883
1524842958880436897,0.0,0.0,9.07496371917e-05,0.999999995882
1524842958921432971,0.0,0.0,9.0753724644e-05,0.999999995882
1524842958961345911,0.0,0.0,9.0762520608e-05,0.999999995881
1524842958961499929,0.0,0.0,9.07667913103e-05,0.999999995881
1524842958961565017,0.0,0.0,9.07699257e-05,0.99999999588
1524842959001146078,0.0,0.0,9.07724973e-05,0.99999999588
1524842959006351947,0.0,0.0,9.07722701632e-05,0.99999999588
1524842959044179916,0.0,0.0,9.07758093749e-05,0.99999999588
1524842959044289112,0.0,0.0,9.07786999352e-05,0.99999999588
1524842959087018013,0.0,0.0,9.07794691409e-05,0.99999999588
1524842959098608016,0.0,0.0,9.07867125172e-05,0.999999995879
1524842959137362957,0.0,0.0,9.07901430464e-05,0.999999995879
1524842959176167011,0.0,0.0,9.07961951832e-05,0.999999995878
1524842959176244974,0.0,0.0,9.07976082781e-05,0.999999995878
1524842959217545032,0.0,0.0,9.07985730209e-05,0.999999995878
1524842959217957973,0.0,0.0,9.07993951481e-05,0.999999995878
1524842959256050109,0.0,0.0,9.080272643e-05,0.999999995877
1524842959256169080,0.0,0.0,9.08053784275e-05,0.999999995877
1524842959297337055,0.0,0.0,9.08085139812e-05,0.999999995877
1524842959312721967,0.0,0.0,9.08143850417e-05,0.999999995876
1524842959352092027,0.0,0.0,9.08187303084e-05,0.999999995876
1524842959352207899,0.0,0.0,9.08211250474e-05,0.999999995876
1524842959392222881,0.0,0.0,9.08264358176e-05,0.999999995875
1524842959392468929,0.0,0.0,9.08314088255e-05,0.999999995875
1524842959392618894,0.0,0.0,9.08352094519e-05,0.999999995874
1524842959443490028,0.0,0.0,9.08446860008e-05,0.999999995874
1524842959443670034,0.0,0.0,9.08544891066e-05,0.999999995873
1524842959481497049,0.0,0.0,9.08595087525e-05,0.999999995872
1524842959520374059,0.0,0.0,9.08649116328e-05,0.999999995872
1524842959520442008,0.0,0.0,9.08736929375e-05,0.999999995871
1524842959560297012,0.0,0.0,9.08778723666e-05,0.999999995871
1524842959560391902,0.0,0.0,9.08806180426e-05,0.99999999587
1524842959601648092,0.0,0.0,9.08870812401e-05,0.99999999587
1524842959612938880,0.0,0.0,9.08942459317e-05,0.999999995869
1524842959653816938,0.0,0.0,9.08987946856e-05,0.999999995869
1524842959654234886,0.0,0.0,9.09030343723e-05,0.999999995868
1524842959692215919,0.0,0.0,9.09101952036e-05,0.999999995868
1524842959692349910,0.0,0.0,9.09149607463e-05,0.999999995867
1524842959737106084,0.0,0.0,9.09209274748e-05,0.999999995867
1524842959737330913,0.0,0.0,9.09267452018e-05,0.999999995866
1524842959775937080,0.0,0.0,9.09409485268e-05,0.999999995865
1524842959776000976,0.0,0.0,9.09457567886e-05,0.999999995864
1524842959816459894,0.0,0.0,9.09514120196e-05,0.999999995864
1524842959818325996,0.0,0.0,9.09546086974e-05,0.999999995864
1524842959856502056,0.0,0.0,9.09574890433e-05,0.999999995863
1524842959856678009,0.0,0.0,9.09614686407e-05,0.999999995863
1524842959898175954,0.0,0.0,9.09660127675e-05,0.999999995863
1524842959898883104,0.0,0.0,9.09708176343e-05,0.999999995862
1524842959936192989,0.0,0.0,9.09751901331e-05,0.999999995862
1524842959958826065,0.0,0.0,9.09778775214e-05,0.999999995862
1524842959996145963,0.0,0.0,9.09835709142e-05,0.999999995861
1524842959996273040,0.0,0.0,9.09843328059e-05,0.999999995861
1524842960036163091,0.0,0.0,9.09859454172e-05,0.999999995861
1524842960036292076,0.0,0.0,9.09885925577e-05,0.999999995861
