%time;field.header.seq;field.header.stamp;field.header.frame_id;field.pose.pose.position.x;field.pose.pose.position.y;field.pose.pose.position.z;field.pose.pose.orientation.x;field.pose.pose.orientation.y;field.pose.pose.orientation.z;field.pose.pose.orientation.w;field.pose.covariance0;field.pose.covariance1;field.pose.covariance2;field.pose.covariance3;field.pose.covariance4;field.pose.covariance5;field.pose.covariance6;field.pose.covariance7;field.pose.covariance8;field.pose.covariance9;field.pose.covariance10;field.pose.covariance11;field.pose.covariance12;field.pose.covariance13;field.pose.covariance14;field.pose.covariance15;field.pose.covariance16;field.pose.covariance17;field.pose.covariance18;field.pose.covariance19;field.pose.covariance20;field.pose.covariance21;field.pose.covariance22;field.pose.covariance23;field.pose.covariance24;field.pose.covariance25;field.pose.covariance26;field.pose.covariance27;field.pose.covariance28;field.pose.covariance29;field.pose.covariance30;field.pose.covariance31;field.pose.covariance32;field.pose.covariance33;field.pose.covariance34;field.pose.covariance35
253811000000;54;253811000000;map;9.28898638566;-0.0129734590541;0.0;0.0;0.0;0.0014790723558;0.999998906172;0.000846124569676;-0.00025572910598;0.000465902522725;0.0;0.0;0.0;0.0;0.0;0.000108603525038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254117000000;55;254117000000;map;9.39273078764;-0.0125375951924;0.0;0.0;0.0;0.0010965427581;0.999999398797;0.000968634376548;-0.000246492310819;0.000515249890252;0.0;0.0;0.0;0.0;0.0;8.85926044979e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254316000000;56;254316000000;map;9.49206317377;-0.0123690206309;0.0;0.0;0.0;0.0009186270542;0.999999578062;0.000815302328249;-0.00016649358616;0.000459441842338;0.0;0.0;0.0;0.0;0.0;9.00106722438e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254521000000;57;254521000000;map;9.60525333529;-0.0115933429029;0.0;0.0;0.0;0.00131152497086;0.999999139951;0.000810800931745;-0.000218488539482;0.000449019562172;0.0;0.0;0.0;0.0;0.0;9.86825957089e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254713000000;58;254713000000;map;9.70814581768;-0.0127989718418;0.0;0.0;0.0;0.00100109095658;0.999999498908;0.000818137787718;-0.000291904017535;0.000512294264377;0.0;0.0;0.0;0.0;0.0;9.8300573166e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254916000000;59;254916000000;map;9.82287372707;-0.0142801957463;0.0;0.0;0.0;0.000992160472556;0.999999507809;0.000840684664183;-0.000296854771623;0.000527186060193;0.0;0.0;0.0;0.0;0.0;9.54809955271e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255118000000;60;255118000000;map;9.92567451819;-0.0153691569096;0.0;0.0;0.0;0.000611017612055;0.999999813329;0.00104520438022;-0.000435174155718;0.000649001655669;0.0;0.0;0.0;0.0;0.0;0.000105135960603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255319000000;61;255319000000;map;10.0256408776;-0.0137094331872;0.0;0.0;0.0;0.000654682952417;0.999999785695;0.000967690667792;-0.000411733406641;0.000603114754381;0.0;0.0;0.0;0.0;0.0;0.000109448506319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255515000000;62;255515000000;map;10.1260645422;-0.013865871628;0.0;0.0;0.0;0.000275692114268;0.999999961997;0.000889706127879;-0.000348869125692;0.000600515381484;0.0;0.0;0.0;0.0;0.0;0.000114532234835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255716000000;63;255716000000;map;10.2255768751;-0.0164846549813;0.0;0.0;0.0;0.000101597557824;0.999999994839;0.000941493680799;-0.00036050611788;0.00064252165117;0.0;0.0;0.0;0.0;0.0;0.000100520686491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255912000000;64;255912000000;map;10.32767664;-0.0177255036717;0.0;0.0;0.0;0.000170505955365;0.999999985464;0.000831121553958;-0.000348500911115;0.000632294719877;0.0;0.0;0.0;0.0;0.0;0.000109933404985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256113000000;65;256113000000;map;10.4280300233;-0.0160514377458;0.0;0.0;0.0;0.000725694100339;0.999999736684;0.000698351397318;-0.000306707457824;0.000596298467779;0.0;0.0;0.0;0.0;0.0;0.000107999443471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256417000000;66;256417000000;map;10.5310184155;-0.0146864394253;0.0;0.0;0.0;0.000697455679264;0.999999756778;0.000806170787129;-0.000313763921796;0.000562958162273;0.0;0.0;0.0;0.0;0.0;0.000100778622762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256520000000;67;256520000000;map;10.6437282486;-0.0155778341331;0.0;0.0;0.0;0.000486454174374;0.999999881681;0.000725855138498;-0.000293189184791;0.000544012788183;0.0;0.0;0.0;0.0;0.0;0.000105169793732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256817000000;68;256817000000;map;10.7546466074;-0.0140782402842;0.0;0.0;0.0;0.000140977267863;0.999999990063;0.000762909738981;-0.000273061303201;0.000620524138668;0.0;0.0;0.0;0.0;0.0;0.000106072843581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257010000000;69;257010000000;map;10.859974188;-0.0152793733796;0.0;0.0;0.0;8.41395816699e-05;0.99999999646;0.00083093561544;-0.000304422764607;0.000642680442069;0.0;0.0;0.0;0.0;0.0;0.000117818645748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257212021671;70;257212021671;map;10.9696202275;-0.0155619653277;0.0;0.0;0.0;-0.000238612191987;0.999999971532;0.000827566755319;-0.000244719166634;0.000609452291412;0.0;0.0;0.0;0.0;0.0;0.000125625043855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257419000000;71;257419000000;map;11.0698513064;-0.0146291416945;0.0;0.0;0.0;-0.000187859340176;0.999999982354;0.000901686939486;-0.000247683024501;0.000563244438992;0.0;0.0;0.0;0.0;0.0;0.000121258280888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257617000000;72;257617000000;map;11.1837462523;-0.0158947132767;0.0;0.0;0.0;-0.000202528223546;0.999999979491;0.000734549177636;-0.000215923994934;0.000569809128703;0.0;0.0;0.0;0.0;0.0;0.000104220283753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257811000000;73;257811000000;map;11.2939216924;-0.0149754797545;0.0;0.0;0.0;-0.000482172865646;0.999999883755;0.000636888827671;-0.000117727987652;0.000555096073081;0.0;0.0;0.0;0.0;0.0;0.000122437708591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
258019000000;74;258019000000;map;11.3971618218;-0.0155776406991;0.0;0.0;0.0;-0.000694639180553;0.999999758738;0.000595297663892;-7.79695481257e-05;0.000463243429423;0.0;0.0;0.0;0.0;0.0;0.000114873439786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
258212000000;75;258212000000;map;11.4981900668;-0.0148365721224;0.0;0.0;0.0;-0.000242782205576;0.999999970528;0.000623052785528;-0.000106492404038;0.000491650752189;0.0;0.0;0.0;0.0;0.0;0.000124594439498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
258514813660;76;258514813660;map;11.6085552919;-0.0144735770189;0.0;0.0;0.0;0.000170721003369;0.999999985427;0.000534429278815;-1.55856416187e-05;0.000521348428741;0.0;0.0;0.0;0.0;0.0;0.000142321594821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
