%time,field.x,field.y,field.z,field.w
1524842709430241107,0.0,0.0,9.04173655444e-05,0.999999995912
1524842709456664085,0.0,0.0,9.04223149228e-05,0.999999995912
1524842709456788063,0.0,0.0,9.04288963216e-05,0.999999995911
1524842709456861972,0.0,0.0,9.04353660349e-05,0.999999995911
1524842709459369897,0.0,0.0,9.04431751713e-05,0.99999999591
1524842709459455013,0.0,0.0,9.04477666045e-05,0.99999999591
1524842709515528917,0.0,0.0,9.04542934364e-05,0.999999995909
1524842709515707015,0.0,0.0,9.04606876823e-05,0.999999995908
1524842709515801906,0.0,0.0,9.04644128401e-05,0.999999995908
1524842709516042947,0.0,0.0,9.04688853188e-05,0.999999995908
1524842709516119956,0.0,0.0,9.04713286138e-05,0.999999995907
1524842709528873920,0.0,0.0,9.04745111336e-05,0.999999995907
1524842709573158979,0.0,0.0,9.04764969213e-05,0.999999995907
1524842709603012084,0.0,0.0,9.04798347822e-05,0.999999995907
1524842709624819993,0.0,0.0,9.04867843343e-05,0.999999995906
1524842709656096935,0.0,0.0,9.04913609412e-05,0.999999995906
1524842709656210899,0.0,0.0,9.04962170897e-05,0.999999995905
1524842709698049068,0.0,0.0,9.05030419398e-05,0.999999995905
1524842709704211950,0.0,0.0,9.05070258972e-05,0.999999995904
1524842709734098911,0.0,0.0,9.05163424697e-05,0.999999995903
1524842709737361907,0.0,0.0,9.05257489853e-05,0.999999995903
1524842709764173984,0.0,0.0,9.0532905392e-05,0.999999995902
1524842709769279956,0.0,0.0,9.05366026825e-05,0.999999995902
1524842709791553020,0.0,0.0,9.05472248244e-05,0.999999995901
1524842709798976898,0.0,0.0,9.05520535813e-05,0.9999999959
1524842709806725025,0.0,0.0,9.05562251385e-05,0.9999999959
1524842709828459978,0.0,0.0,9.05638326584e-05,0.999999995899
1524842709828946113,0.0,0.0,9.0220247686e-05,0.99999999593
1524842709829112052,0.0,0.0,8.89597937329e-05,0.999999996043
1524842709896891117,0.0,0.0,8.82675056987e-05,0.999999996104
1524842709897165060,0.0,0.0,8.81015684458e-05,0.999999996119
1524842709904228925,0.0,0.0,8.80343961684e-05,0.999999996125
1524842709904328107,0.0,0.0,8.80151425238e-05,0.999999996127
1524842709904381036,0.0,0.0,8.80035457413e-05,0.999999996128
1524842709945210933,0.0,0.0,8.7998156739e-05,0.999999996128
1524842709950908899,0.0,0.0,8.79954901705e-05,0.999999996128
1524842709962594985,0.0,0.0,8.79985890837e-05,0.999999996128
1524842710000102996,0.0,0.0,8.80044419209e-05,0.999999996128
1524842710040350914,0.0,0.0,8.80093071686e-05,0.999999996127
1524842710080131053,0.0,0.0,8.80139974304e-05,0.999999996127
1524842710080245018,0.0,0.0,8.80192975438e-05,0.999999996126
1524842710080312967,0.0,0.0,8.80268962375e-05,0.999999996126
1524842710120012044,0.0,0.0,8.80309357218e-05,0.999999996125
1524842710120112895,0.0,0.0,8.80517584004e-05,0.999999996123
1524842710125308990,0.0,0.0,8.91915552051e-05,0.999999996022
1524842710147552013,0.0,0.0,9.01162862589e-05,0.99999999594
1524842710185168981,0.0,0.0,9.04290445197e-05,0.999999995911
1524842710224136114,0.0,0.0,9.05599907853e-05,0.999999995899
1524842710224248886,0.0,0.0,9.06186626616e-05,0.999999995894
1524842710264395952,0.0,0.0,9.06466643866e-05,0.999999995892
1524842710264580965,0.0,0.0,9.0660495722e-05,0.99999999589
1524842710264667034,0.0,0.0,9.0669134118e-05,0.99999999589
1524842710304198026,0.0,0.0,9.06769962608e-05,0.999999995889
1524842710307542085,0.0,0.0,9.06831585141e-05,0.999999995888
1524842710374680995,0.0,0.0,9.06897550544e-05,0.999999995888
