%time;field.header.seq;field.header.stamp;field.header.frame_id;field.child_frame_id;field.pose.pose.position.x;field.pose.pose.position.y;field.pose.pose.position.z;field.pose.pose.orientation.x;field.pose.pose.orientation.y;field.pose.pose.orientation.z;field.pose.pose.orientation.w;field.pose.covariance0;field.pose.covariance1;field.pose.covariance2;field.pose.covariance3;field.pose.covariance4;field.pose.covariance5;field.pose.covariance6;field.pose.covariance7;field.pose.covariance8;field.pose.covariance9;field.pose.covariance10;field.pose.covariance11;field.pose.covariance12;field.pose.covariance13;field.pose.covariance14;field.pose.covariance15;field.pose.covariance16;field.pose.covariance17;field.pose.covariance18;field.pose.covariance19;field.pose.covariance20;field.pose.covariance21;field.pose.covariance22;field.pose.covariance23;field.pose.covariance24;field.pose.covariance25;field.pose.covariance26;field.pose.covariance27;field.pose.covariance28;field.pose.covariance29;field.pose.covariance30;field.pose.covariance31;field.pose.covariance32;field.pose.covariance33;field.pose.covariance34;field.pose.covariance35;field.twist.twist.linear.x;field.twist.twist.linear.y;field.twist.twist.linear.z;field.twist.twist.angular.x;field.twist.twist.angular.y;field.twist.twist.angular.z;field.twist.covariance0;field.twist.covariance1;field.twist.covariance2;field.twist.covariance3;field.twist.covariance4;field.twist.covariance5;field.twist.covariance6;field.twist.covariance7;field.twist.covariance8;field.twist.covariance9;field.twist.covariance10;field.twist.covariance11;field.twist.covariance12;field.twist.covariance13;field.twist.covariance14;field.twist.covariance15;field.twist.covariance16;field.twist.covariance17;field.twist.covariance18;field.twist.covariance19;field.twist.covariance20;field.twist.covariance21;field.twist.covariance22;field.twist.covariance23;field.twist.covariance24;field.twist.covariance25;field.twist.covariance26;field.twist.covariance27;field.twist.covariance28;field.twist.covariance29;field.twist.covariance30;field.twist.covariance31;field.twist.covariance32;field.twist.covariance33;field.twist.covariance34;field.twist.covariance35
36914000000;0;36914000000;map;base_link;5.09731724731;-0.00120957917214;-0.00132753501662;-7.32739234891e-19;-1.52869478494e-20;0.00242950790769;0.999997048741;0.000499999974999;7.85463387185e-08;7.98454556477e-10;0.0;0.0;0.0;7.85463387185e-08;0.000253220740961;-4.20482471095e-06;0.0;0.0;0.0;7.98454556477e-10;-4.20482471095e-06;2.53381088377e-07;0.0;0.0;0.0;0.0;0.0;0.0;5e-07;6.35274710441e-22;-9.65216377273e-22;0.0;0.0;0.0;6.2865726554e-22;5e-07;-3.24230369414e-21;0.0;0.0;0.0;-9.65112979696e-22;-2.39527077213e-21;0.0005;0.0;0.0;0.0;0.0;0.0;0.0;1e-09;0.0;0.0;0.0;0.0;0.0;0.0;1e-09;0.0;0.0;0.0;0.0;0.0;0.0;5e-07;0.0;0.0;0.0;0.0;0.0;0.0;5e-07;0.0;0.0;0.0;0.0;0.0;0.0;5e-07;0.0;0.0;0.0;0.0;0.0;0.0;1e-09
36914000000;1;36914000000;map;base_link;5.09731761983;-0.00317136576398;-0.000933112187402;-3.66369617445e-19;-7.6434739247e-21;0.00242950790769;0.999997048741;0.000249999987365;3.9979555854e-08;3.35988557559e-10;0.0;0.0;0.0;3.9979555854e-08;0.00012289039498;-1.76938434124e-06;0.0;0.0;0.0;3.35988557559e-10;-1.76938434124e-06;1.58402804933e-07;0.0;0.0;0.0;0.0;0.0;0.0;2.5e-07;1.98523347013e-22;-3.61956141477e-22;0.0;0.0;0.0;1.96455395481e-22;2.5e-07;-1.2158638853e-21;0.0;0.0;0.0;-3.61917367386e-22;-8.98226539549e-22;0.00025;0.0;0.0;0.0;0.0;0.0;0.0;1e-09;0.0;0.0;0.0;0.0;0.0;0.0;1e-09;0.0;0.0;0.0;0.0;0.0;0.0;2.5e-07;0.0;0.0;0.0;0.0;0.0;0.0;2.5e-07;0.0;0.0;0.0;0.0;0.0;0.0;2.5e-07;0.0;0.0;0.0;0.0;0.0;0.0;1e-09
36914000000;2;36914000000;map;base_link;5.09731774193;-0.00381438974918;-0.000726833588626;-2.4424641163e-19;-5.09564928313e-21;0.00242950790769;0.999997048741;0.000124999993658;2.0121336696e-08;1.48705700565e-10;0.0;0.0;0.0;2.0121336696e-08;6.07523821526e-05;-7.83114579688e-07;0.0;0.0;0.0;1.48705700565e-10;-7.83114579688e-07;1.14816875639e-07;0.0;0.0;0.0;0.0;0.0;0.0;1.66666666667e-07;9.37471360893e-23;-1.50815058949e-22;0.0;0.0;0.0;9.27706034217e-23;1.66666666667e-07;-5.0660995221e-22;0.0;0.0;0.0;-1.50798903078e-22;-3.74261058145e-22;0.000125;0.0;0.0;0.0;0.0;0.0;0.0;1e-09;0.0;0.0;0.0;0.0;0.0;0.0;1e-09;0.0;0.0;0.0;0.0;0.0;0.0;1.66666666667e-07;0.0;0.0;0.0;0.0;0.0;0.0;1.66666666667e-07;0.0;0.0;0.0;0.0;0.0;0.0;1.66666666667e-07;0.0;0.0;0.0;0.0;0.0;0.0;1e-09
36914000000;3;36914000000;map;base_link;5.09731778637;-0.00404841527991;-0.000597678901151;-1.83184808723e-19;-3.82173696235e-21;0.00242950790769;0.999997048741;6.24999968239e-05;1.00871410711e-08;6.76088117491e-11;0.0;0.0;0.0;1.00871410711e-08;3.02367803116e-05;-3.5604180603e-07;0.0;0.0;0.0;6.76088117491e-11;-3.5604180603e-07;9.07031607765e-08;0.0;0.0;0.0;0.0;0.0;0.0;1.25e-07;5.41975630517e-23;-6.59815882901e-23;0.0;0.0;0.0;5.36330051032e-23;1.25e-07;-2.21641854092e-22;0.0;0.0;0.0;-6.59745200964e-23;-1.63739212939e-22;6.25e-05;0.0;0.0;0.0;0.0;0.0;0.0;1e-09;0.0;0.0;0.0;0.0;0.0;0.0;1e-09;0.0;0.0;0.0;0.0;0.0;0.0;1.25e-07;0.0;0.0;0.0;0.0;0.0;0.0;1.25e-07;0.0;0.0;0.0;0.0;0.0;0.0;1.25e-07;0.0;0.0;0.0;0.0;0.0;0.0;1e-09
36992000000;4;36992000000;map;base_link;5.09735163163;-0.00236736333632;-0.00058616401831;-6.35039692083e-20;-1.24934024345e-21;0.00204149626435;0.999997916144;2.94117686202e-05;4.69320295528e-09;1.10861021349e-11;0.0;0.0;0.0;4.69320295528e-09;1.43686760507e-05;-1.03869195092e-07;0.0;0.0;0.0;1.10861021349e-11;-1.03869195092e-07;6.32034454694e-08;0.0;0.0;0.0;0.0;0.0;0.0;8.37503857147e-08;3.12847360052e-23;1.39176838921e-22;0.0;0.0;0.0;3.12160750311e-23;8.37503857147e-08;-7.80495614335e-23;0.0;0.0;0.0;1.39180859243e-22;-6.59795964167e-23;2.94117700952e-05;1.24747560352e-10;8.51379122744e-09;-3.66270259672e-07;7.63159488357e-22;-5.36570015954e-25;-1.93695859855e-09;7.80100608399e-06;-1.41295714661e-20;3.89664038252e-18;0.0;0.0;0.0;-1.41295714661e-20;7.80100608398e-06;8.76453958015e-16;0.0;0.0;0.0;3.89664038252e-18;8.76453958015e-16;4.70239766547e-07;0.0;0.0;0.0;0.0;0.0;0.0;4.70237736329e-07;1.67188089199e-28;1.86809540156e-30;0.0;0.0;0.0;1.71268178304e-28;4.70237736329e-07;-3.69114011353e-32;0.0;0.0;0.0;1.86766060089e-30;-1.30091026583e-31;7.80099999999e-06
36992000000;5;36992000000;map;base_link;5.09735163451;-0.00239441463066;-0.000520872186038;-5.43932299847e-20;-1.0700990917e-21;0.00204149626435;0.999997916144;1.47058843101e-05;2.34687328735e-09;5.2334905113e-12;0.0;0.0;0.0;2.34687328735e-09;7.18179142842e-06;-4.90340869327e-08;0.0;0.0;0.0;5.2334905113e-12;-4.90340869327e-08;5.58504342129e-08;0.0;0.0;0.0;0.0;0.0;0.0;7.17346453869e-08;2.31128670634e-23;6.45963872778e-23;0.0;0.0;0.0;2.30621406088e-23;7.17346453869e-08;-3.62253643472e-23;0.0;0.0;0.0;6.45982532399e-23;-3.06232893633e-23;1.47058850476e-05;1.27532674677e-10;9.11971224395e-09;2.10833140517e-08;4.36627339754e-22;2.77014117703e-25;-1.93695859855e-09;7.8010060839e-06;-4.90505667925e-19;-9.66591948425e-19;0.0;0.0;0.0;-4.90505667925e-19;7.80100608379e-06;-2.02444493e-16;0.0;0.0;0.0;-9.66591948425e-19;-2.02444493e-16;2.42331658908e-07;0.0;0.0;0.0;0.0;0.0;0.0;2.42331125061e-07;5.55356613436e-29;4.15601313984e-31;0.0;0.0;0.0;5.65416946554e-29;2.42331125061e-07;-1.23839042307e-31;0.0;0.0;0.0;4.15632485542e-31;-1.18989939425e-31;7.8009999999e-06
36992000000;6;36992000000;map;base_link;5.09735163574;-0.00240590667086;-0.000468736295725;-4.75686442369e-20;-9.35835839046e-22;0.00204149626435;0.999997916144;7.35294215504e-06;1.17349758435e-09;2.48560301206e-12;0.0;0.0;0.0;1.17349758435e-09;3.59032475038e-06;-2.32883119504e-08;0.0;0.0;0.0;2.48560301206e-12;-2.32883119504e-08;5.01178614009e-08;0.0;0.0;0.0;0.0;0.0;0.0;6.27341824343e-08;1.77678139245e-23;3.02719740875e-23;0.0;0.0;0.0;1.77288182098e-23;6.27341824343e-08;-1.69764004225e-23;0.0;0.0;0.0;3.02728485387e-23;-1.43510821357e-23;7.35294252379e-06;1.30005950356e-10;9.65722417019e-09;1.27297934832e-07;3.15959861514e-22;4.65858287868e-25;-1.93695859855e-09;7.80100608385e-06;-7.3062591312e-19;-1.97987089951e-18;0.0;0.0;0.0;-7.3062591312e-19;7.80100608369e-06;-4.27486741991e-16;0.0;0.0;0.0;-1.97987089951e-18;-4.27486741991e-16;1.63223282108e-07;0.0;0.0;0.0;0.0;0.0;0.0;1.63223043321e-07;2.91475289241e-29;1.03936196433e-31;0.0;0.0;0.0;2.9496677943e-29;1.63223043321e-07;-1.3835543817e-31;0.0;0.0;0.0;1.04063928378e-31;-1.13156977088e-31;7.80099999985e-06
36992000000;7;36992000000;map;base_link;5.09735163627;-0.00241086843789;-0.000426116012189;-4.2265665519e-20;-8.31508102815e-22;0.00204149626435;0.999997916144;3.67647107752e-06;5.86762605319e-10;1.18626031983e-12;0.0;0.0;0.0;5.86762605319e-10;1.7950329569e-06;-1.1114400682e-08;0.0;0.0;0.0;1.18626031983e-12;-1.1114400682e-08;4.5495600122e-08;0.0;0.0;0.0;0.0;0.0;0.0;5.57404995664e-08;1.4082291515e-23;1.42922955466e-23;0.0;0.0;0.0;1.40513845289e-23;5.57404995664e-08;-8.01506439034e-24;0.0;0.0;0.0;1.4292708401e-23;-6.77557314536e-24;3.6764712619e-06;1.32137155923e-10;1.01201713592e-08;1.65749842675e-07;2.51010581162e-22;5.14808018646e-25;-1.93695859855e-09;7.80100608383e-06;-8.52088338094e-19;-2.17444900488e-18;0.0;0.0;0.0;-8.52088338094e-19;7.80100608364e-06;-4.71254338123e-16;0.0;0.0;0.0;-2.17444900488e-18;-4.71254338123e-16;1.23053027696e-07;0.0;0.0;0.0;0.0;0.0;0.0;1.23052894071e-07;1.87801817172e-29;1.33294472139e-32;0.0;0.0;0.0;1.8943576791e-29;1.23052894071e-07;-1.35157739747e-31;0.0;0.0;0.0;1.34772795392e-32;-1.05637563388e-31;7.80099999983e-06
37126000000;8;37126000000;map;base_link;5.09741766949;-0.00232137006724;-0.000407461983079;-5.94418092488e-14;1.85207300978e-14;0.00201563150239;0.999997968613;1.9711390882e-06;2.90800918991e-10;2.42732136934e-12;4.46489882421e-18;1.09252068968e-15;-2.5768256108e-15;2.90800918991e-10;1.03537071936e-06;-3.72047879432e-09;-1.09172009308e-15;4.43624955498e-18;2.23365187166e-17;2.42732136934e-12;-3.72047879432e-09;3.94275950515e-08;5.70775386889e-17;-7.36362317268e-19;2.18761484428e-20;4.46489882421e-18;-1.09172009308e-15;5.70775386889e-17;4.70385341488e-08;2.47193627285e-24;4.41005627674e-23;1.09252068968e-15;4.43624955498e-18;-7.36362317268e-19;2.4516627448e-24;4.70385341488e-08;-3.12094224936e-24;-2.5768256108e-15;2.23365187166e-17;2.18761484428e-20;4.41006629398e-23;-2.58987183973e-24;1.97051503104e-06;3.55522570728e-05;9.09404784836e-05;-1.74355839447e-07;1.08042451553e-16;-3.43836083906e-17;-2.73357032335e-05;2.13388856104e-05;-1.72804518444e-12;5.95674603926e-14;-4.02952010003e-25;2.09855938068e-21;-1.13500921263e-20;-1.72804518444e-12;2.1338529999e-05;1.22920576001e-11;-3.93592093179e-21;3.67093902655e-23;1.58935169003e-22;5.95674603926e-14;1.22920576001e-11;4.82143021184e-07;7.11851430124e-23;-1.10353052039e-24;-4.96892860846e-25;-4.02952010003e-25;-3.93592093179e-21;7.11851430124e-23;4.82140854843e-07;-5.67745624261e-28;1.83336571868e-25;2.09855938068e-21;3.67093902655e-23;-1.10353052039e-24;-5.68300126646e-28;4.82140854843e-07;6.16470579977e-28;-1.13500921263e-20;1.58935169003e-22;-4.96892860846e-25;1.83336206847e-25;6.17621112351e-28;2.11988231473e-05
37126000000;9;37126000000;map;base_link;5.09741766995;-0.00232207265643;-0.000377686765208;-3.6057509124e-14;1.67202551132e-14;0.00201563150239;0.999997968613;9.855695441e-07;1.45402634602e-10;1.16930895652e-12;2.1364121277e-18;5.22774820568e-16;-1.28841280541e-15;1.45402634602e-10;5.17682025544e-07;-1.79226933142e-09;-5.22304437516e-16;2.12160772077e-18;1.11682789611e-17;1.16930895652e-12;-1.79226933142e-09;3.65403061753e-08;4.69257936303e-17;-6.19583957035e-19;1.05383446485e-20;2.1364121277e-18;-5.22304437516e-16;4.69257936303e-17;4.2993646102e-08;2.07055479816e-24;2.11021906046e-23;5.22774820568e-16;2.12160772077e-18;-6.19583957035e-19;2.05358052788e-24;4.2993646102e-08;-1.49338197563e-24;-1.28841280541e-15;1.11682789611e-17;1.05383446485e-20;2.11022385377e-23;-1.23926299017e-24;9.8525751552e-07;3.55640777501e-05;9.39352599062e-05;7.83134073184e-08;6.328371203e-17;-3.19213374613e-17;-2.73357032336e-05;2.10589184463e-05;-9.61570776054e-10;3.09484359261e-15;2.06298844028e-22;3.11611246499e-19;-3.65701933145e-16;-9.61570776054e-10;2.08039950362e-05;4.49333758136e-14;-5.93178986377e-19;3.47492482113e-21;7.63091256711e-18;3.09484359261e-15;4.49333758135e-14;2.45454497162e-07;5.48582580765e-23;-9.2914970029e-25;3.40982140276e-23;2.06298844028e-22;-5.93178986377e-19;5.48582580765e-23;2.45453939015e-07;-1.51382667234e-28;4.63890644058e-26;3.11611246499e-19;3.47492482113e-21;-9.2914970029e-25;-1.51552722044e-28;2.45453939015e-07;-4.88775140113e-28;-3.65701933145e-16;7.63091256711e-18;3.40982140276e-23;4.63896714706e-26;-3.31419260002e-28;2.09237334541e-05
