%time;field.header.seq;field.header.stamp;field.header.frame_id;field.pose.pose.position.x;field.pose.pose.position.y;field.pose.pose.position.z;field.pose.pose.orientation.x;field.pose.pose.orientation.y;field.pose.pose.orientation.z;field.pose.pose.orientation.w;field.pose.covariance0;field.pose.covariance1;field.pose.covariance2;field.pose.covariance3;field.pose.covariance4;field.pose.covariance5;field.pose.covariance6;field.pose.covariance7;field.pose.covariance8;field.pose.covariance9;field.pose.covariance10;field.pose.covariance11;field.pose.covariance12;field.pose.covariance13;field.pose.covariance14;field.pose.covariance15;field.pose.covariance16;field.pose.covariance17;field.pose.covariance18;field.pose.covariance19;field.pose.covariance20;field.pose.covariance21;field.pose.covariance22;field.pose.covariance23;field.pose.covariance24;field.pose.covariance25;field.pose.covariance26;field.pose.covariance27;field.pose.covariance28;field.pose.covariance29;field.pose.covariance30;field.pose.covariance31;field.pose.covariance32;field.pose.covariance33;field.pose.covariance34;field.pose.covariance35
244940000000;24;244940000000;map;4.62531305834;-0.0939052249898;0.0;0.0;0.0;-0.00705023259765;0.999975146801;4.82807603674e-07;2.68231241793e-05;0.0;0.0;0.0;0.0;2.68231241793e-05;0.00169821394931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000624997550078
245344000000;25;245344000000;map;4.82704521379;-0.105831254449;0.0;0.0;0.0;-0.00907161156245;0.999958852085;6.95915364446e-07;3.74411599603e-05;0.0;0.0;0.0;0.0;3.74411599603e-05;0.00231999626692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000757881780259
245745000000;26;245745000000;map;5.02761350622;-0.0973582128413;0.0;0.0;0.0;-0.00614052836607;0.999981146778;9.35207548736e-07;4.80314250731e-05;0.0;0.0;0.0;0.0;4.80314250731e-05;0.00283808951698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000801699343627
246146000000;27;246146000000;map;5.22820853938;-0.0899181947416;0.0;0.0;0.0;-0.00311982231348;0.999995133343;1.02780132849e-06;5.3310862074e-05;0.0;0.0;0.0;0.0;5.3310862074e-05;0.00320336184956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000604110373669
246548000000;28;246548000000;map;5.42926423865;-0.0711389995403;0.0;0.0;0.0;-0.00334319379669;0.999994411512;1.34393423679e-06;6.72478038836e-05;0.0;0.0;0.0;0.0;6.72478038834e-05;0.00421823348758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00061464423333
246949000000;29;246949000000;map;5.62982043654;-0.0649682196429;0.0;0.0;0.0;-0.00295697307595;0.999995628146;1.61655786712e-06;7.61231383824e-05;0.0;0.0;0.0;0.0;7.61231383824e-05;0.00423395503751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006574473905
247351000000;30;247351000000;map;5.83109693963;-0.0525731656754;0.0;0.0;0.0;-0.000438378052077;0.999999903912;8.95622989106e-07;3.65087103204e-05;0.0;0.0;0.0;0.0;3.65087103204e-05;0.002360494872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000435539565055
247752000000;31;247752000000;map;6.03154498462;-0.0525273513722;0.0;0.0;0.0;-0.000342973094699;0.999999941185;1.085885728e-06;4.10033770663e-05;0.0;0.0;0.0;0.0;4.10033770663e-05;0.00281282494463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00046388007541
248158000000;32;248158000000;map;6.23460325053;-0.0507742151033;0.0;0.0;0.0;-0.000880609335554;0.999999612264;7.96659556102e-07;2.35490110365e-05;0.0;0.0;0.0;0.0;2.35490110365e-05;0.00223505618062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000450053332989
248561000000;33;248561000000;map;6.43624466528;-0.0479169732275;0.0;0.0;0.0;-0.00139954254268;0.99999902064;8.82180373196e-08;-4.50110771705e-06;0.0;0.0;0.0;0.0;-4.50110771705e-06;0.00100283831538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000251240822451
248980000000;34;248980000000;map;6.64575927885;-0.051606778981;0.0;0.0;0.0;-0.00256991240055;0.99999669777;8.42718037575e-08;-4.11628031266e-06;0.0;0.0;0.0;0.0;-4.11628031266e-06;0.000945482922396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024965487008
249382000000;35;249382000000;map;6.84683144289;-0.0596088461469;0.0;0.0;0.0;-0.00453507540137;0.999989716493;1.54161909904e-08;1.62934772097e-06;0.0;0.0;0.0;0.0;1.62934772097e-06;0.000308599201079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000171604699965
249786000000;36;249786000000;map;7.048842627;-0.0614335537902;0.0;0.0;0.0;-0.00255751244103;0.99999672956;1.73401843995e-08;1.55359652049e-06;0.0;0.0;0.0;0.0;1.5535965206e-06;0.00023125984396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000178679804755
